Lexeme	WC	Flexion
sarsuatsiivoq	V	(no generation)
sarsuavoq	V	(no generation)
sarsukkiartorpaa	V	(no generation)
sarsukkiartorpoq	V	(no generation)
sarsuppaa	V	(no generation)
sarsuppoq	V	(no generation)
sarsutissaarpoq	V	(no generation)
sarsuttaannarpoq	V	(no generation)
sassaaffigaa	V	(no generation)
sassaakkumavaa	V	(no generation)
sassaallerfigaa	V	(no generation)
sassaallerfi¦k	N	–up, –it
sassaallerpoq	V	(no generation)
sassaalliuteqarne¦q	N	–rup, –rit
sassaalliutigaa	V	(no generation)
sassaappaa	V	(no generation)
sassaassivoq	V	(no generation)
sassaavoq	V	(no generation)
sassagaavoq	V	(no generation)
sassa¦gaq	N	–kkap, –kkat
sassagassa¦q	N	–p, –t
sassa¦q	N	–p, –t
sassarfigaa	V	(no generation)
sassarpaa	V	(no generation)
sassarpoq	V	(no generation)
sassartaa¦q	N	–p, –t
sassarterpoq	V	(no generation)
sassartitaane¦q	N	–rup, –rit
sassartita¦q	N	–p, –t
sassasippoq	V	(no generation)
sassasissorsuuvoq	V	(no generation)
sassasissumii¦ppoq	V	–nngilaq
sassasi¦ssumiippoq	V	{–ssumiinngilaq, –ttumiinngilaq}
sassiaavoq	V	(no generation)
sassia¦q	N	–p, –t
sassiarpoq	V	(no generation)
sassiartaannarpoq	V	(no generation)
sassine¦q	N	–rup, –rit
sassivoq	V	(no generation)
sassuaguserpoq	V	(no generation)
sassuagut	N	–ip, –it
sassuagut	N, pl.	-
satsaavoq	V	(no generation)
satsa¦q	N	–p, –t
satsavigaa	V	(no generation)
satsavigisaavoq	V	(no generation)
satserpoq	V	(no generation)
satsiarpoq	V	(no generation)
satsiartumii¦ppoq	V	–nngilaq
satsinne¦q	N	–rup, –rit
satsippaa	V	(no generation)
satsi¦ppoq	V	–nngilaq
satsissaanngilaq	V	(no generation)
satsissaavoq	V	(no generation)
satsissunii¦ppoq	V	–nngilaq
satsittuarpoq	V	(no generation)
satsiut	N	–ip, –it
satsiut	N, pl.	-
satsiuteqarpoq	V	(no generation)
satsiutil¦ik	N	{–iup, –lip, –lup}, –lit
satsivi¦k	N	–up, –it
sattaarpaa	V	(no generation)
sattaartuannguarpaa	V	(no generation)
sattaaserpaa	V	(no generation)
sattaaserpoq	V	(no generation)
sattaat	N	–ip, –it
sattakkunnaarpoq	V	(no generation)
sattappoq	V	(no generation)
sattatsippaa	V	(no generation)
sattatsitsivoq	V	(no generation)
sattatt¦oq	N	–up, –ut
satuummerpoq	V	(no generation)
Saudi-Arabiam¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
Saudi-Arabiamioq	N	(no generation)
Saudi-Arabiamiu	N	–p, –t
sava	N	–p, –t
savaanna¦q	N	–ap, –at
savaa¦raq	N	–qqap, –qqat
savaararsivoq	V	(no generation)
savaarniarpoq	V	(no generation)
savaarniut	N	–ip, –it
savaarpoq	V	(no generation)
savaasaaraavoq	V	(no generation)
savaasaa¦raq	N	–qqap, –qqat
savaasaasaarpoq	V	(no generation)
savaasaasivi¦k	N	–up, –it
savaasa¦q	N	–p, –t
savaasarna¦q	N	–p, –t
savaasarsu¦aq	N	–up, –it
savaat	N	–ip, –it
savaateqarfi¦k	N	–up, –it
savaateqarne¦q	N	–rup, –rit
savaatil¦ik	N	{–iup, –lip, –lup}, –lit
savaatilissu¦aq	N	–up, –it
savaatil¦issuaq	N	{–ersuup, –issuup}, {–ersuit, –issuit}
savaleris¦oq	N	–up, –ut
Savalimmiormioq	N	(no generation)
Savalimmi¦ormiu	N	{–ormiup, –umiup}, {–ormiut, –umiut}
Savalimmiut	Prop, pl.	-
savaliorpoq	V	(no generation)
savarne¦q	N	–rup, –rit
savarniarpoq	V	(no generation)
savarpalaarpoq	V	(no generation)
savarpoq	V	(no generation)
savarsiorpoq	V	(no generation)
savarsivoq	V	(no generation)
savee¦raq	N	–qqap, –qqat
sav¦eeraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
saveerarsivoq	V	(no generation)
saveerartaarpoq	V	(no generation)
saveerserpoq	V	(no generation)
savequserivoq	V	(no generation)
savequsiorpoq	V	(no generation)
savequt	N	–ip, –it
savequ¦tilerineq	N	{–serinerup, –tilerinerup}, {–serinerit, –tilerinerit}
saverorpaa	V	(no generation)
saverorpoq	V	(no generation)
saverortitsivoq	V	(no generation)
saveru¦gaq	N	–kkap, –kkat
saveruut	N	–ip, –it
saviarpaluppoq	V	(no generation)
saviatsi	N	–p, –t
saviffi¦k	N	–up, –it
savigaat	N	–ip, –it
savi¦k	N	–up, –it
savikkaarpaluppoq	V	(no generation)
saviliorpoq	V	(no generation)
saviliort¦oq	N	–up, –ut
saviminaaqivoq	V	(no generation)
savim¦ineq	N	–ernup, –ernit
saviminerpaluppoq	V	(no generation)
saviminer¦taq	N	{–sap, –tap}, {–sat, –tat}
saviminilerine¦q	N	–rup, –rit
saviminissa¦q	N	–p, –t
saviminissaqarfi¦k	N	–up, –it
saviminissarsiorfi¦k	N	–up, –it
saviminiuvoq	V	(no generation)
savinnaa¦q	N	–p, –t
savinngorpoq	V	(no generation)
savippaa	V	(no generation)
savippoq	V	(no generation)
savissa¦q	N	–p, –t
savissaqqippoq	V	(no generation)
savissimavoq	V	(no generation)
Savissivi¦k	N	–up, –it
Savissivi¦k	Prop	–up, –it
savit¦ooq	N	–uup, –uut
savitoorfigaa	V	(no generation)
savitoorpoq	V	(no generation)
savitoorsu¦aq	N	–up, –it
savitoortaannarpoq	V	(no generation)
savitsia¦q	N	–ap, –at
savitsivoq	V	(no generation)
savittaarpoq	V	(no generation)
savittart¦oq	N	–up, –ut
savi¦ttartoq	N	{–ssartup, –ttartup}, {–ssartut, –ttartut}
savittorpoq	V	(no generation)
savittoruttorne¦q	N	–rup, –rit
savituallaaqaaq	V	(no generation)
savituippoq	V	(no generation)
savitujoorpoq	V	(no generation)
savitunersaavoq	V	(no generation)
savituvoq	V	(no generation)
saviusartorpoq	V	(no generation)
Schweizim¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
Schweiz¦imiu	N	{–ermiup, –imiup}, {–ermiut, –imiut}
s¦eeq	N	–iip, –iit
seeqqerngivoq	V	(no generation)
seeqq¦ernit	N, pl.	{–ernit, –inerit}
seeqqernivoq	V	(no generation)
seeqq¦ineq	N	{–ernup, –inerup}, {–ernit, –inerit}
seeqqinissaaruppoq	V	(no generation)
seeqqinissa¦q	N	–p, –t
seeqqinissarsivoq	V	(no generation)
seeqqinnivoq	V	(no generation)
seeqq¦oq	N	–up, –ut
seeqqormippaa	V	(no generation)
seeqqorpaa	V	(no generation)
seeqqor¦sorneq	N	{–sornerup, –tornerup}, {–sornerit, –tornerit}
seeqqortarfi¦k	N	–up, –it
seeqquakits¦oq	N	–up, –ut
seeqqual¦ik	N	{–iup, –lip, –lup}, –lit
seeqqua¦q	N	–p, –t
seeqquarpoq	V	(no generation)
seeqquarsimavoq	V	(no generation)
seeqquart¦ooq	N	–uup, –uut
seeqqululerpoq	V	(no generation)
seeqquluppoq	V	(no generation)
seeqqulutt¦oq	N	–up, –ut
seeqqumiarfigaa	V	(no generation)
seeqqumiarfi¦k	N	–up, –it
seeqqumiarpoq	V	(no generation)
seeqqumiartorpoq	V	(no generation)
seeqqummerfigaa	V	(no generation)
seeqqummerfi¦k	N	–up, –it
seeqqummerpoq	V	(no generation)
seeqqummersimaannarpoq	V	(no generation)
seerasaarpaa	V	(no generation)
seerigaa	V	(no generation)
seerine¦q	N	–rup, –rit
seerisoorne¦q	N	–rup, –rit
seerisoorpoq	V	(no generation)
seeriuarpoq	V	(no generation)
seerivoq	V	(no generation)
seerlaavoq	V	(no generation)
seerla¦k	N	–ap, –at
seernaa¦raq	N	–qqap, –qqat
seernaasa¦q	N	–p, –t
seernaasat	N, pl.	-
seernaat	N	–ip, –it
seernalerpaa	V	(no generation)
seernalerpoq	V	(no generation)
seerna¦q	N	–p, –t
seernaqarne¦q	N	–rup, –rit
seernarpallaaqaaq	V	(no generation)
seernarpoq	V	(no generation)
seernarsaaserpaa	V	(no generation)
seernarsaat	N	–ip, –it
seernarsaatissa¦q	N	–p, –t
seernarsisoorpoq	V	(no generation)
seernarsivoq	V	(no generation)
seernart¦oq	N	–up, –ut
seernartoqassu¦seq	N	–tsip, –tsit
seernartuinnaavoq	V	(no generation)
seernartuli¦gaq	N	–kkap, –kkat
seernartuliivoq	V	(no generation)
seernartussa¦q	N	–p, –t
seernassu¦seq	N	–tsip, –tsit
seerne¦q	N	–rup, –rit
seerpoq	V	(no generation)
seersaarne¦q	N	–rup, –rit
seer¦saarneq	N	{–saarnerup, –taarnerup}, {–saarnerit, –taarnerit}
seersaarpoq	V	(no generation)
seersart¦oq	N	–up, –ut
seersinne¦q	N	–rup, –rit
seersippaa	V	(no generation)
seersippoq	V	(no generation)
seersitsivoq	V	(no generation)
seersorne¦q	N	–rup, –rit
seer¦sorneq	N	{–sornerup, –tornerup}, {–sornerit, –tornerit}
seersulia¦q	N	–p, –t
seer¦suliaq	N	{–suliap, –tuliap}, {–suliat, –tuliat}
seertaannarpoq	V	(no generation)
seertorpaa	V	(no generation)
seertorpoq	V	(no generation)
sekstanti	N	–p, –t
sekundilersuis¦oq	N	–up, –ut
sekundilersuisuune¦q	N	–rup, –rit
semesteri	N	–p, –t
seminaria	N	–p, –t
seminariat	N, pl.	-
septembari	N	–p, –t
seqaju¦k	N	–up, –it
seqajuuvoq	V	(no generation)
seqerpaa	V	(no generation)
seq¦erpallanneq	N	{–erpallannerup, –ipallannerup}, {–erpallannerit, –ipallannerit}
seqerpoq	V	(no generation)
seqersart¦oq	N	–up, –ut
seqersimaarpoq	V	(no generation)
seqersimavaa	V	(no generation)
seqersitsine¦q	N	–rup, –rit
seqiaavoq	V	(no generation)
seqia¦k	N	–ap, –at
seqiassu¦aq	N	–up, –it
seqigaa	V	(no generation)
seqinaarsiorpoq	V	(no generation)
seqineeruppoq	V	(no generation)
seqineerutivikkaluarpoq	V	(no generation)
seq¦ineq	N	–ernup, –ernit
seqineqarfi¦k	N	–up, –it
seqinerfigitittarfi¦k	N	–up, –it
seqinerippoq	V	(no generation)
seqineroorpoq	V	(no generation)
seqinerpaa	V	(no generation)
seqinerpoq	V	(no generation)
seqinersiorfi¦k	N	–up, –it
seqinersiorpoq	V	(no generation)
seqinersiut	N	–ip, –it
seqinersiut	N, pl.	-
seqinersiutit	N, pl.	-
seqinersu¦aq	N	–up, –it
seqinertaraa	V	(no generation)
seqinertaritippoq	V	(no generation)
seqineruarpoq	V	(no generation)
seqini¦gaq	N	–kkap, –kkat
seqinigartorpoq	V	(no generation)
seqiniusaa¦q	N	–p, –t
seqinnari¦k	N	–up, –it
seqinnarilluinnarpoq	V	(no generation)
seqinnarippoq	V	(no generation)
seqinnarissivoq	V	(no generation)
seqinnarissu¦aq	N	–up, –it
seqinnarlerpoq	V	(no generation)
seqinnarlersimavoq	V	(no generation)
seqinnarluppoq	V	(no generation)
seqinnerfigineqarpoq	V	(no generation)
seqinnerpaa	V	(no generation)
seqinnerpianngilaq	V	(no generation)
seqinnerpoq	V	(no generation)
seqinnersorsuuvoq	V	(no generation)
seqinniarpoq	V	(no generation)
seqinnisaarpoq	V	(no generation)
seqippaa	V	(no generation)
seqitappaa	V	(no generation)
seqitappoq	V	(no generation)
seqqagiuppaa	V	(no generation)
seqqagiussaavoq	V	(no generation)
seqqappaa	V	(no generation)
seqqarpaa	V	(no generation)
seqqartaat	N	–ip, –it
seqqattaavoq	V	(no generation)
seqqattarpaa	V	(no generation)
seqqippaa	V	(no generation)
seqqitsarpaa	V	(no generation)
seqq¦oq	N	–up, –ut
seqqorne¦q	N	–rup, –rit
seqqorpallappoq	V	(no generation)
seqqorpoq	V	(no generation)
seqqortaaserpaa	V	(no generation)
seqqortaat	N	–ip, –it
seqqortaat	N, pl.	-
seqqortart¦oq	N	–up, –ut
seqqort¦ooq	N	–uup, –uut
seqquinnarpoq	V	(no generation)
seqqul¦ik	N	{–iup, –lip, –lup}, –lit
seqquluppoq	V	(no generation)
seqqulutsitsivoq	V	(no generation)
seqquluttaat	N	–ip, –it
seqqulutt¦oq	N	–up, –ut
seqquluttut	N, pl.	-
seqquut	N	–ip, –it
seqquutissaaruppoq	V	(no generation)
sequmeqqavoq	V	(no generation)
sequmiivoq	V	(no generation)
sequmippaa	V	(no generation)
sequmi¦ppoq	V	–nngilaq
sequmisippaa	V	(no generation)
sequmissimas¦oq	N	–up, –ut
sequmita¦q	N	–p, –t
sequmivippoq	V	(no generation)
seqummak¦oq	N	–up, –ut
seqummalaallappoq	V	(no generation)
seqummalasuinnaavoq	V	(no generation)
seqummalavoq	V	(no generation)
sequnne¦q	N	–rup, –rit
sequnngeqattaarpoq	V	(no generation)
sequnngeqattaartippaa	V	(no generation)
sequnngerpoq	V	(no generation)
sequnngersart¦oq	N	–up, –ut
sequnngersippaa	V	(no generation)
sequppaa	V	(no generation)
sequppoq	V	(no generation)
sequtseqqissaarpaa	V	(no generation)
sequtsereqqissaarne¦q	N	–rup, –rit
sequtserivi¦k	N	–up, –it
sequtserpaa	V	(no generation)
sequtserut	N	–ip, –it
serafi	N	–p, –t
Serbiam¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
Serbiamioq	N	(no generation)
Serbiamiu	N	–p, –t
serfaa¦q	N	–p, –t
serfaartarpoq	V	(no generation)
serfaaruppoq	V	(no generation)
serfa¦q	N	–p, –t
serfarniarpoq	V	(no generation)
serigaa	V	(no generation)
serisaarpaa	V	(no generation)
serivoq	V	(no generation)
serleraa	V	(no generation)
serlernarpoq	V	(no generation)
serlernarsivoq	V	(no generation)
serlernart¦oq	N	–up, –ut
serlernavippoq	V	(no generation)
serlerpoq	V	(no generation)
serlersaarajuppoq	V	(no generation)
serlersaarpoq	V	(no generation)
serlersaartoqaannarpoq	V	(no generation)
serlua¦q	N	–p, –t
sermeersiut	N	–ip, –it
sermeersuut	N	–ip, –it
serm¦eq	N	–ip, –it
sermernaqaaq	V	(no generation)
sermernarpoq	V	(no generation)
sermerpaa	V	(no generation)
sermerpoq	V	(no generation)
sermersi¦ooq	N	–uup, –uut
sermersiorne¦q	N	–rup, –rit
sermersiorpoq	V	(no generation)
sermers¦ooq	N	–uup, –uut
Sermersu¦aq	N	–up, –it
sermersu¦aq	N	–up, –it
Sermersuut	N	–ip, –it
Sermersuut	N, pl.	-
Sermer¦suut	N	{–suutip, –tuutip}, {–suutit, –tuutit}
sermerta¦q	N	–p, –t
sermiarsu¦k	N	–up, –it
sermiarsummii¦ppoq	V	–nngilaq
sermiiaasiorpoq	V	(no generation)
sermiiaat	N	–ip, –it
sermiiarpaa	V	(no generation)
sermiiarpoq	V	(no generation)
sermiiartippaa	V	(no generation)
sermiisorfi¦k	N	–up, –it
sermiisorpoq	V	(no generation)
sermiisortippaa	V	(no generation)
Sermiligaa¦q	N	–p, –t
Sermiligaa¦q	Prop	–p
sermiligaarsu¦k	N	–up, –it
Sermil¦ik	N	{–iup, –lip, –lup}, –lit
sermilimmii¦ppoq	V	–nngilaq
sermilimmiu	N	–p, –t
Sermilinngu¦aq	N	–up, –it
sermit	N, pl.	-
Sermitsia¦q	N	–ap, –at
Sermitsia¦q	N	–p, –t
Sermitsia¦q	Prop	–p, –t
sermukkiartorpoq	V	(no generation)
sermuppaa	V	(no generation)
sermuppoq	V	(no generation)
sermutivippoq	V	(no generation)
serngunnert¦ooq	N	–uup, –uut
sernguppoq	V	(no generation)
serngutivippoq	V	(no generation)
sernigaa	V	(no generation)
sernigisaavoq	V	(no generation)
sernissaavoq	V	(no generation)
sernissorpaa	V	(no generation)
sernissorti	N	–p, –t
sernissortigaa	V	(no generation)
sernissuine¦q	N	–rup, –rit
serpaligarpoq	V	(no generation)
serpalinne¦q	N	–rup, –rit
serpalippoq	V	(no generation)
serpalittuinnaavoq	V	(no generation)
serparne¦q	N	–rup, –rit
serparpaa	V	(no generation)
serparpoq	V	(no generation)
serpartaasiuppaa	V	(no generation)
serpartaat	N	–ip, –it
serpartarne¦q	N	–rup, –rit
serpartarpaa	V	(no generation)
serparterpaa	V	(no generation)
serpeqarpoq	V	(no generation)
serpigaa	V	(no generation)
serpi¦k	N	–up, –it
serpil¦ik	N	{–iup, –lip, –lup}, –lit
serpiliorpoq	V	(no generation)
serpiluuvoq	V	(no generation)
serpissu¦aq	N	–up, –it
serpiuvoq	V	(no generation)
serrane¦q	N	–rup, –rit
serrasa¦q	N	–p, –t
serrasarpoq	V	(no generation)
serrasinnaavoq	V	(no generation)
serrat	N	–ip, –it
serravaa	V	(no generation)
serravoq	V	(no generation)
serutsi	N	–p, –t
servereqarfi¦k	N	–up, –it
siaa¦neq	N	{–nerup, –rnup}, {–nerit, –rnit}
siaangasut	N, pl.	-
siaangavoq	V	(no generation)
siaanilersorpaa	V	(no generation)
siaarne¦q	N	–rup, –rit
siaarpaa	V	(no generation)
siaarpoq	V	(no generation)
siaarsine¦q	N	–rup, –rit
siaartart¦oq	N	–up, –ut
siaartartut	N, pl.	-
siaartippaa	V	(no generation)
siaartiterivoq	V	(no generation)
siakataavoq	V	(no generation)
siakatappoq	V	(no generation)
sialia¦q	N	–p, –t
sialiarsunni¦ppoq	V	–nngilaq
sialisart¦oq	N	–up, –ut
sialivoq	V	(no generation)
sialleqis¦oq	N	–up, –ut
sialleqqajaalerpoq	V	(no generation)
siallerajuppoq	V	(no generation)
sialleraluttuinnarpoq	V	(no generation)
siallerfigaa	V	(no generation)
siallerpallaaqaaq	V	(no generation)
siallerpoq	V	(no generation)
siallersorsuuvoq	V	(no generation)
siallersuarpoq	V	(no generation)
siallertuarpoq	V	(no generation)
sialliliuppaa	V	(no generation)
sialliliussaavoq	V	(no generation)
siallinngikkallarpoq	V	(no generation)
sialualaa¦q	N	–p, –t
sialualaarpoq	V	(no generation)
sialu¦gaq	N	–kkap, –kkat
sialu¦k	N	–up, –it
sialukkaa¦q	N	–p, –t
sialuppaa	V	(no generation)
sialuppaluppoq	V	(no generation)
sialussiorpoq	V	(no generation)
sialussiuserpoq	V	(no generation)
sialussu¦aq	N	–up, –it
sialussuarpoq	V	(no generation)
siamasissut	N	–ip, –it
siamasumii¦ppoq	V	–nngilaq
siammaane¦q	N	–rup, –rit
siammaappoq	V	(no generation)
siammarne¦q	N	–rup, –rit
siammarpaa	V	(no generation)
siammarsimane¦q	N	–rup, –rit
siammarsimassu¦seq	N	–tsip, –tsit
siammarterine¦q	N	–rup, –rit
siammarter¦ipallanneq	N	{–erpallannerup, –ipallannerup}, {–erpallannerit, –ipallannerit}
siammarterut	N	–ip, –it
siammartitsine¦q	N	–rup, –rit
siammasippoq	V	(no generation)
siammasiss¦oq	N	–up, –ut
siammasi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
sianaalajuarpoq	V	(no generation)
sianaalavoq	V	(no generation)
sianaallappoq	V	(no generation)
sianaallarippoq	V	(no generation)
sianaallariss¦oq	N	–up, –ut
sianaallari¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
sianaallattuinnaavoq	V	(no generation)
sianaaluppoq	V	(no generation)
sianaaluttuinnaavoq	V	(no generation)
sianaa¦q	N	–p, –t
sianaarpaluk	N	–up, –it
sianaarpalu¦k	N	–up, –it
sianaarpaluppoq	V	(no generation)
sianaarpoq	V	(no generation)
sianee¦raq	N	–qqap, –qqat
sian¦eeraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
sia¦neq	N	{–nerup, –rnup}, {–nerit, –rnit}
sianeralu¦aq	N	–up, –it
sianerfigaa	V	(no generation)
sianerfigeqqaarpaa	V	(no generation)
sianerpaluppoq	V	(no generation)
sianerpoq	V	(no generation)
sianersinnaalluarpoq	V	(no generation)
sianersua¦q	N	–ap, –at
sianersu¦aq	N	–up, –it
sianertaa¦siaq	N	{–siap, –tiliap}, {–siat, –tiliat}
sianertart¦oq	N	–up, –ut
sianertuuvoq	V	(no generation)
sianigaa	V	(no generation)
sianiginiarpaa	V	(no generation)
sianiginninne¦q	N	–rup, –rit
sianiginnippoq	V	(no generation)
sianiginnitt¦oq	N	–up, –ut
sianiilikaarpoq	V	(no generation)
sianiilikaart¦oq	N	–up, –ut
sianiilliorpoq	V	(no generation)
sianiilliuut	N	–ip, –it
sianiippalutt¦oq	N	–up, –ut
sianiippoq	V	(no generation)
sianiits¦oq	N	–up, –ut
sianilluanngilaq	V	(no generation)
sianilluanngissu¦seq	N	–tsip, –tsit
sianilluanngits¦oq	N	–up, –ut
sianilluarunnaarne¦q	N	–rup, –rit
sianingerpoq	V	(no generation)
sianingersimavoq	V	(no generation)
sianingersippaa	V	(no generation)
sianingiisarpoq	V	(no generation)
sianinngilaq	V	(no generation)
sianisaarpoq	V	(no generation)
sianis¦ooq	N	–uup, –uut
siani¦sooq	N	{–suup, –tuup}, {–suut, –tuut}
sianissu¦seq	N	–tsip, –tsit
sianissuseqarpoq	V	(no generation)
sianissut	N	–ip, –it
sianisuuvoq	V	(no generation)
sianiusa¦q	N	–p, –t
sianiut	N	–ip, –it
sianiutigippoq	V	(no generation)
sianiutigi¦ssaatit	N, pl.	{–ssaatit, –ttaatit}
sianiutilunne¦q	N	–rup, –rit
sianiutiluppoq	V	(no generation)
sianivoq	V	(no generation)
siannarippoq	V	(no generation)
siannarivippoq	V	(no generation)
siannaserpoq	V	(no generation)
siannerpoq	V	(no generation)
siannik¦oq	N	–up, –ut
siappaa	V	(no generation)
siappoq	V	(no generation)
siaqqinne¦q	N	–rup, –rit
siaqqisaavoq	V	(no generation)
siaqqisa¦q	N	–p, –t
siaqqi¦saq	N	{–sap, –tap}, {–sat, –tat}
siaqqisimane¦q	N	–rup, –rit
siaqqiss¦oq	N	–up, –ut
siaqqi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
siaqqivaa	V	(no generation)
siarnguppaa	V	(no generation)
siarngussivoq	V	(no generation)
siarnuppaa	V	(no generation)
siarnussivoq	V	(no generation)
siarpaalu¦k	N	–up, –it
siarpalaarpoq	V	(no generation)
siarpaluppoq	V	(no generation)
siaruaakkiartorunnaarpoq	V	(no generation)
siaruaappoq	V	(no generation)
siaruaassimaqis¦oq	N	–up, –ut
siaruaavoq	V	(no generation)
siaruariartoqaaq	V	(no generation)
siaruarnaveersaartitsine¦q	N	–rup, –rit
siaruarne¦q	N	–rup, –rit
siaruarpaa	V	(no generation)
siaruarpoq	V	(no generation)
siaruarter¦ipallattoq	N	{–erpallattup, –ipallattup}, {–erpallattut, –ipallattut}
siaruarteris¦oq	N	–up, –ut
siaruarterivoq	V	(no generation)
siaruatsaaliuine¦q	N	–rup, –rit
siataavoq	V	(no generation)
siata¦q	N	–p, –t
siatarsunni	N	–p, –t
siatassa¦q	N	–p, –t
siatsine¦q	N	–rup, –rit
siatsippaa	V	(no generation)
siatsivi¦k	N	–up, –it
siatsi¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
siatsivoq	V	(no generation)
Siattut	N, pl.	-
Sibiria	Prop	–p
Sib¦iria	Prop	{–eriap, –iriap}
siffeersaalaarpoq	V	(no generation)
siffeersaarpoq	V	(no generation)
siffiakippoq	V	(no generation)
siffi¦aq	N	–ssap, –ssat
siffiar¦sorneq	N	{–sornerup, –tornerup}, {–sornerit, –tornerit}
siffiart¦ooq	N	–uup, –uut
siffiippoq	V	(no generation)
siffiitsuiuvoq	V	(no generation)
siffoqqissaarpaa	V	(no generation)
sifforpaa	V	(no generation)
sigarpoq	V	(no generation)
siggarpoq	V	(no generation)
siggartaasiorpoq	V	(no generation)
siggartaassu¦aq	N	–up, –it
siggartaat	N	–ip, –it
siggartaatigaa	V	(no generation)
siggartaqattaarpoq	V	(no generation)
siggartarfigaa	V	(no generation)
siggartarpoq	V	(no generation)
siggartartitsivoq	V	(no generation)
siggiavoq	V	(no generation)
siggilas¦oq	N	–up, –ut
siggilavoq	V	(no generation)
siggillarpoq	V	(no generation)
sigginne¦q	N	–rup, –rit
siggippoq	V	(no generation)
siggisippaa	V	(no generation)
siggisita¦q	N	–p, –t
siggis¦simasoq	N	{–imasup, –simasup}, {–imasut, –simasut}
siggittoorpoq	V	(no generation)
siggoqqissaarpaa	V	(no generation)
siggoqut	N	–ip, –it
siggorpaa	V	(no generation)
siggortorpaa	V	(no generation)
sigguillaqqippoq	V	(no generation)
sigguine¦q	N	–rup, –rit
sigguissut	N	–ip, –it
sigguissut	N, pl.	-
siggui¦ssut	N	{–ssutip, –ssut, –ttut}, –ssutit
sigguivaa	V	(no generation)
sigguivoq	V	(no generation)
siggu¦k	N	–up, –it
siggukits¦oq	N	–up, –ut
siggukkaa¦q	N	–p, –t
siggukkaarsu¦aq	N	–up, –it
siggulee¦raq	N	–qqap, –qqat
Siggutt¦ooq	N	–uup, –uut
siggutt¦ooq	N	–uup, –uut
sigguttoorpoq	V	(no generation)
sigguttuvoq	V	(no generation)
sigguut	N	–ip, –it
sigti	N	–p, –t
sigt¦i	N	–ip, {–er, –it}
sii	N	–p, –t
siiffissarluppoq	V	(no generation)
siiguikkuserpaa	V	(no generation)
siiguikkut	N	–ip, –it
siiguikkutaaruppoq	V	(no generation)
siikajaarpoq	V	(no generation)
siikarpoq	V	(no generation)
siikataavoq	V	(no generation)
siikkaaginnarpoq	V	(no generation)
siikkaajuarpoq	V	(no generation)
siikkaappoq	V	(no generation)
siikkaassorpoq	V	(no generation)
siikkaavoq	V	(no generation)
siikkarpoq	V	(no generation)
siikkartaannarpoq	V	(no generation)
siikkartuinnaavoq	V	(no generation)
siikorpaa	V	(no generation)
siiliki	N	–p, –t
siilikiinnaavoq	V	(no generation)
siilikiliort¦oq	N	–up, –ut
siilikilisaarpoq	V	(no generation)
siilipi	N	–p, –t
siilupi	N	–p, –t
siilvi	N	–p, –t
siilviuvoq	V	(no generation)
siimippaa	V	(no generation)
siimippoq	V	(no generation)
siimissarpaa	V	(no generation)
siimittarpaa	V	(no generation)
siinne¦q	N	–rup, –rit
siinnersu¦aq	N	–up, –it
siinuppi	N	–p, –t
siippaa	V	(no generation)
siippoq	V	(no generation)
siissarpoq	V	(no generation)
siissart¦oq	N	–up, –ut
sii¦ssartoq	N	{–ssartup, –ttartup}, {–ssartut, –ttartut}
siisserne¦q	N	–rup, –rit
siisserpaa	V	(no generation)
siissiinnarpoq	V	(no generation)
siissis¦oq	N	–up, –ut
siissivoq	V	(no generation)
siittart¦oq	N	–up, –ut
sii¦ttartoq	N	{–ssartup, –ttartup}, {–ssartut, –ttartut}
siittartoqarpoq	V	(no generation)
siittartorsivoq	V	(no generation)
siittoorpoq	V	(no generation)
sikaak¦oq	N	–up, –ut
sikaalaannarpoq	V	(no generation)
sikaalajunnaarpoq	V	(no generation)
sikaalivi¦k	N	–up, –it
sikaannaavoq	V	(no generation)
sikaannarsuuvoq	V	(no generation)
sikaa¦q	N	–p, –t
sikaasivoq	V	(no generation)
sikaatorfi¦k	N	–up, –it
sikaatorpoq	V	(no generation)
sikaava¦raq	N	–qqap, –qqat
sikaavi¦k	N	–up, –it
sikaavilatsivoq	V	(no generation)
sikagukkiartorpoq	V	(no generation)
sikaguppoq	V	(no generation)
sikagusimavoq	V	(no generation)
sikalaarpaa	V	(no generation)
sikannert¦ooq	N	–uup, –uut
sikappoq	V	(no generation)
sikaraa	V	(no generation)
sikaritsik¦oq	N	–up, –ut
sikaritsinngerpoq	V	(no generation)
sikaritsisivoq	V	(no generation)
sikarpaluppoq	V	(no generation)
sikassaat	N	–ip, –it
sikassarpaa	V	(no generation)
